#auto generated file!
6.0;0.0
12.0;0.0
18.0;3.2142857142857144
24.0;4.821428571428571
30.0;1.4285714285714286
36.0;8.928571428571429
42.0;7.857142857142857
48.0;10.714285714285714
54.0;12.142857142857142
60.0;17.5
66.0;11.071428571428571
72.0;6.071428571428571
78.0;10.714285714285714
84.0;11.071428571428571
90.0;10.714285714285714
96.0;6.071428571428571
102.0;5.357142857142857
108.0;5.892857142857143
114.0;11.428571428571429
120.0;19.285714285714285
126.0;7.857142857142857
132.0;12.142857142857142
138.0;11.785714285714286
144.0;8.928571428571429
150.0;6.071428571428571
156.0;10.0
162.0;7.857142857142857
168.0;16.071428571428573
174.0;13.035714285714286
180.0;8.571428571428571
186.0;9.285714285714286
192.0;3.5714285714285716
198.0;5.714285714285714
204.0;6.25
210.0;7.5
216.0;13.928571428571429
222.0;8.928571428571429
228.0;5.0
234.0;7.857142857142857
240.0;11.428571428571429
246.0;7.857142857142857
252.0;5.714285714285714
258.0;9.642857142857142
264.0;9.464285714285714
270.0;12.857142857142858
276.0;9.642857142857142
282.0;6.428571428571429
288.0;8.571428571428571
294.0;10.0
300.0;16.428571428571427
306.0;12.857142857142858
312.0;7.5
318.0;10.0
324.0;11.071428571428571
330.0;7.857142857142857
336.0;8.928571428571429
342.0;7.857142857142857
348.0;8.571428571428571
354.0;8.571428571428571
360.0;9.285714285714286
366.0;9.285714285714286
372.0;10.0
378.0;11.785714285714286
384.0;8.214285714285714
390.0;9.285714285714286
396.0;6.428571428571429
402.0;4.642857142857143
408.0;9.464285714285714
414.0;13.214285714285714
420.0;13.928571428571429
426.0;8.571428571428571
432.0;5.0
438.0;12.142857142857142
444.0;16.785714285714285
450.0;8.928571428571429
456.0;14.642857142857142
462.0;5.357142857142857
468.0;6.428571428571429
474.0;10.714285714285714
480.0;14.642857142857142
486.0;10.0
492.0;5.0
498.0;7.5
504.0;7.142857142857143
510.0;10.714285714285714
516.0;8.928571428571429
522.0;8.928571428571429
528.0;7.142857142857143
534.0;7.857142857142857
540.0;16.071428571428573
546.0;13.214285714285714
552.0;10.714285714285714
558.0;6.785714285714286
564.0;6.785714285714286
570.0;10.357142857142858
576.0;8.214285714285714
582.0;10.0
588.0;5.357142857142857
594.0;6.428571428571429
600.0;12.857142857142858
606.0;2.857142857142857
612.0;6.428571428571429
618.0;10.178571428571429
624.0;7.857142857142857
630.0;16.071428571428573
636.0;10.357142857142858
642.0;12.142857142857142
648.0;7.321428571428571
654.0;10.0
660.0;14.285714285714286
666.0;11.785714285714286
672.0;4.285714285714286
678.0;9.642857142857142
684.0;11.428571428571429
690.0;3.2142857142857144
696.0;1.7857142857142858
702.0;1.7857142857142858
708.0;9.285714285714286
714.0;7.142857142857143
720.0;12.857142857142858
726.0;11.785714285714286
732.0;6.428571428571429
738.0;11.428571428571429
744.0;7.5
750.0;7.142857142857143
756.0;3.5714285714285716
762.0;5.0
768.0;5.892857142857143
774.0;8.571428571428571
780.0;9.285714285714286
786.0;13.214285714285714
792.0;10.714285714285714
798.0;13.214285714285714
804.0;8.571428571428571
810.0;7.5
816.0;5.714285714285714
822.0;7.142857142857143
828.0;7.857142857142857
834.0;12.857142857142858
840.0;9.285714285714286
846.0;8.571428571428571
852.0;7.142857142857143
858.0;8.214285714285714
864.0;9.642857142857142
870.0;10.0
876.0;7.857142857142857
882.0;7.857142857142857
888.0;8.571428571428571
894.0;13.214285714285714
900.0;8.571428571428571
906.0;8.214285714285714
912.0;12.142857142857142
918.0;11.071428571428571
924.0;10.0
930.0;11.428571428571429
936.0;3.2142857142857144
942.0;7.5
948.0;7.5
954.0;13.214285714285714
960.0;12.142857142857142
966.0;7.857142857142857
972.0;5.0
978.0;6.071428571428571
984.0;11.428571428571429
990.0;7.5
996.0;8.214285714285714
1002.0;10.714285714285714
1008.0;6.071428571428571
1014.0;8.214285714285714
1020.0;11.071428571428571
1026.0;7.857142857142857
1032.0;8.928571428571429
1038.0;9.642857142857142
1044.0;10.714285714285714
1050.0;10.714285714285714
1056.0;4.285714285714286
1062.0;8.571428571428571
1068.0;10.0
1074.0;15.714285714285714
1080.0;11.071428571428571
1086.0;8.571428571428571
1092.0;5.0
1098.0;10.357142857142858
1104.0;8.214285714285714
1110.0;8.571428571428571
1116.0;7.142857142857143
1122.0;12.5
1128.0;17.5
1134.0;7.142857142857143
1140.0;8.928571428571429
1146.0;10.714285714285714
1152.0;7.5
1158.0;11.428571428571429
1164.0;7.857142857142857
1170.0;7.142857142857143
1176.0;10.357142857142858
1182.0;8.214285714285714
1188.0;5.0
1194.0;12.142857142857142
