#auto generated file!
180.0;66;112;122
186.0;63;115;122
192.0;65;117;118
198.0;66;113;121
204.0;67;114;119
210.0;66;117;117
216.0;64;119;117
222.0;63;121;116
228.0;63;121;116
234.0;62;121;117
240.0;60;122;118
246.0;60;121;119
252.0;58;125;117
258.0;59;128;113
264.0;61;132;107
270.0;61;133;106
276.0;62;132;106
282.0;60;135;105
288.0;62;136;102
294.0;62;136;102
300.0;62;137;101
306.0;61;138;101
312.0;63;139;98
318.0;63;142;95
324.0;63;144;93
330.0;63;144;93
336.0;63;144;93
342.0;65;142;93
348.0;65;140;95
354.0;65;140;95
360.0;65;141;94
366.0;63;140;97
372.0;67;134;99
378.0;68;134;98
384.0;71;132;97
390.0;72;136;92
396.0;71;136;93
402.0;73;136;91
408.0;73;135;92
414.0;73;136;91
420.0;72;137;91
426.0;70;138;92
432.0;71;141;88
438.0;70;141;89
444.0;71;142;87
450.0;72;140;88
456.0;72;142;86
462.0;72;141;87
468.0;72;141;87
474.0;71;139;90
480.0;73;138;89
486.0;73;138;89
492.0;75;135;90
498.0;76;135;89
504.0;74;137;89
510.0;74;139;87
516.0;77;138;85
522.0;76;140;84
528.0;77;137;86
534.0;77;137;86
540.0;78;137;85
546.0;77;138;85
552.0;77;135;88
558.0;74;138;88
564.0;74;139;87
570.0;74;136;90
576.0;75;134;91
582.0;75;137;88
588.0;74;140;86
594.0;76;137;87
600.0;78;133;89
606.0;77;136;87
612.0;78;136;86
618.0;78;134;88
624.0;78;134;88
630.0;76;133;91
636.0;78;131;91
642.0;78;130;92
648.0;81;130;89
654.0;82;128;90
660.0;81;130;89
666.0;83;132;85
672.0;81;131;88
678.0;82;129;89
684.0;81;128;91
690.0;81;128;91
696.0;82;126;92
702.0;82;128;90
708.0;81;127;92
714.0;80;128;92
720.0;83;124;93
726.0;83;123;94
732.0;86;122;92
738.0;87;121;92
744.0;85;118;97
750.0;83;120;97
756.0;86;119;95
762.0;87;121;92
768.0;88;121;91
774.0;88;120;92
780.0;90;121;89
786.0;89;124;87
792.0;89;124;87
798.0;88;124;88
804.0;85;123;92
810.0;85;125;90
816.0;88;126;86
822.0;88;125;87
828.0;88;122;90
834.0;88;123;89
840.0;91;124;85
846.0;90;124;86
852.0;90;122;88
858.0;89;123;88
864.0;90;122;88
870.0;90;122;88
876.0;88;122;90
882.0;88;121;91
888.0;89;120;91
894.0;92;120;88
900.0;94;116;90
906.0;96;118;86
912.0;95;116;89
918.0;95;117;88
924.0;96;117;87
930.0;98;115;87
936.0;98;115;87
942.0;98;114;88
948.0;99;114;87
954.0;96;117;87
960.0;97;117;86
966.0;98;117;85
972.0;98;118;84
978.0;93;122;85
984.0;94;120;86
990.0;96;117;87
996.0;97;117;86
1002.0;98;116;86
1008.0;100;114;86
1014.0;99;118;83
1020.0;98;116;86
1026.0;99;115;86
1032.0;98;115;87
1038.0;98;117;85
1044.0;98;117;85
1050.0;99;118;83
1056.0;98;119;83
1062.0;97;118;85
1068.0;96;118;86
1074.0;97;115;88
1080.0;97;114;89
1086.0;97;113;90
1092.0;98;113;89
1098.0;100;113;87
1104.0;101;112;87
1110.0;100;113;87
1116.0;99;115;86
1122.0;99;114;87
1128.0;99;117;84
1134.0;100;117;83
1140.0;100;116;84
1146.0;101;114;85
1152.0;101;116;83
1158.0;102;115;83
1164.0;101;119;80
1170.0;100;117;83
1176.0;101;117;82
1182.0;101;114;85
1188.0;102;114;84
1194.0;103;111;86
