#auto generated file!
180.0;115;239;246
186.0;117;238;245
192.0;116;238;246
198.0;117;240;243
204.0;118;242;240
210.0;119;244;237
216.0;122;246;232
222.0;124;247;229
228.0;123;246;231
234.0;123;247;230
240.0;125;246;229
246.0;125;247;228
252.0;127;244;229
258.0;130;245;225
264.0;132;239;229
270.0;132;240;228
276.0;132;237;231
282.0;135;242;223
288.0;136;244;220
294.0;136;243;221
300.0;135;244;221
306.0;139;243;218
312.0;140;246;214
318.0;140;246;214
324.0;141;248;211
330.0;139;246;215
336.0;139;246;215
342.0;140;246;214
348.0;139;247;214
354.0;139;244;217
360.0;139;243;218
366.0;143;241;216
372.0;145;243;212
378.0;145;246;209
384.0;148;247;205
390.0;148;243;209
396.0;148;244;208
402.0;149;250;201
408.0;152;245;203
414.0;151;249;200
420.0;157;246;197
426.0;156;241;203
432.0;158;241;201
438.0;160;242;198
444.0;159;245;196
450.0;158;242;200
456.0;158;242;200
462.0;163;239;198
468.0;163;245;192
474.0;165;241;194
480.0;163;247;190
486.0;163;248;189
492.0;165;241;194
498.0;168;237;195
504.0;168;242;190
510.0;164;242;194
516.0;162;241;197
522.0;160;244;196
528.0;160;239;201
534.0;162;239;199
540.0;158;239;203
546.0;157;237;206
552.0;155;236;209
558.0;154;238;208
564.0;155;242;203
570.0;156;246;198
576.0;156;246;198
582.0;157;246;197
588.0;160;246;194
594.0;162;245;193
600.0;162;249;189
606.0;162;245;193
612.0;161;251;188
618.0;160;254;186
624.0;158;253;189
630.0;158;253;189
636.0;160;251;189
642.0;159;247;194
648.0;159;246;195
654.0;161;241;198
660.0;165;238;197
666.0;167;238;195
672.0;167;241;192
678.0;166;242;192
684.0;163;246;191
690.0;166;244;190
696.0;165;243;192
702.0;165;242;193
708.0;167;243;190
714.0;166;246;188
720.0;168;243;189
726.0;171;239;190
732.0;170;243;187
738.0;172;251;177
744.0;172;250;178
750.0;172;249;179
756.0;169;249;182
762.0;169;253;178
768.0;170;254;176
774.0;173;255;172
780.0;170;258;172
786.0;170;258;172
792.0;169;256;175
798.0;171;254;175
804.0;172;251;177
810.0;171;252;177
816.0;170;250;180
822.0;172;249;179
828.0;171;249;180
834.0;171;249;180
840.0;172;248;180
846.0;173;245;182
852.0;175;248;177
858.0;175;242;183
864.0;172;241;187
870.0;172;247;181
876.0;172;249;179
882.0;174;249;177
888.0;174;248;178
894.0;173;246;181
900.0;177;244;179
906.0;178;244;178
912.0;180;247;173
918.0;181;250;169
924.0;181;247;172
930.0;180;249;171
936.0;183;248;169
942.0;181;241;178
948.0;179;242;179
954.0;181;243;176
960.0;179;243;178
966.0;178;243;179
972.0;173;245;182
978.0;172;248;180
984.0;173;247;180
990.0;174;243;183
996.0;175;242;183
1002.0;178;244;178
1008.0;180;243;177
1014.0;179;242;179
1020.0;178;240;182
1026.0;177;241;182
1032.0;180;240;180
1038.0;179;237;184
1044.0;178;236;186
1050.0;177;235;188
1056.0;180;235;185
1062.0;178;228;194
1068.0;182;225;193
1074.0;180;223;197
1080.0;179;220;201
1086.0;182;221;197
1092.0;182;223;195
1098.0;181;223;196
1104.0;183;221;196
1110.0;187;218;195
1116.0;187;217;196
1122.0;189;221;190
1128.0;187;227;186
1134.0;186;229;185
1140.0;188;228;184
1146.0;188;227;185
1152.0;187;227;186
1158.0;185;229;186
1164.0;184;227;189
1170.0;184;226;190
1176.0;186;230;184
1182.0;184;228;188
1188.0;185;226;189
1194.0;184;224;192
